Can not load response cookies: Illegal key 'session820/qualitor820'
Name: CCTV-4, URL: https://global.cgtn.cicc.media.caton.cloud/master/cgtn-america.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 200 ms
Name: 深圳卫视, URL: http://61.136.67.238:50085/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 451 ms
Name: 深圳卫视, URL: http://125.70.181.206:4000/rtp/239.93.0.182:5140$四川电信组播源, Date: 2024-11-06, Resolution: 1920x1080, Response Time: 103 ms
Name: 深圳卫视, URL: http://171.117.71.155:8085/rtp/226.0.2.147:9088$山西联通组播源, Date: 2024-11-09, Resolution: 1920x1080, Response Time: 172 ms
Name: 深圳卫视, URL: http://home.yulei.online:9999/rtp/226.0.2.147:9088$山西联通组播源, Date: 2024-06-04, Resolution: 1920x1080, Response Time: 150 ms
Name: 深圳卫视, URL: http://183.184.228.93:8082/rtp/226.0.2.147:9088$山西联通组播源, Date: 2024-11-07, Resolution: 1920x1080, Response Time: 141 ms
Name: 深圳卫视, URL: http://171.120.123.242:8082/rtp/226.0.2.147:9088$山西联通组播源, Date: 2024-10-26, Resolution: 1920x1080, Response Time: 176 ms
Name: 深圳卫视, URL: http://171.117.71.155:8085/rtp/226.0.2.47:8288$山西联通组播源, Date: 2024-11-09, Resolution: 1920x1080, Response Time: 172 ms
Name: 深圳卫视, URL: http://home.yulei.online:9999/rtp/226.0.2.47:8288$山西联通组播源, Date: 2024-06-04, Resolution: 1920x1080, Response Time: 150 ms
Name: 深圳卫视, URL: http://183.184.228.93:8082/rtp/226.0.2.47:8288$山西联通组播源, Date: 2024-11-07, Resolution: 1920x1080, Response Time: 141 ms
Name: 深圳卫视, URL: http://171.120.123.242:8082/rtp/226.0.2.47:8288$山西联通组播源, Date: 2024-10-26, Resolution: 1920x1080, Response Time: 176 ms
Name: 深圳卫视, URL: http://182.32.160.32:9997/rtp/239.21.1.93:5002$山东电信组播源, Date: 2024-10-29, Resolution: 1920x1080, Response Time: 162 ms
Name: 深圳卫视, URL: http://183.66.51.205:4022/rtp/235.254.198.71:1560$重庆电信组播源, Date: 2024-10-16, Resolution: 1920x1080, Response Time: 200 ms
Name: 深圳卫视, URL: http://183.66.51.205:4022/rtp/235.254.198.31:1400$重庆电信组播源, Date: 2024-10-16, Resolution: 1920x1080, Response Time: 200 ms
Name: 深圳卫视, URL: http://180.120.95.79:4000/rtp/239.49.1.59:6000$江苏电信组播源, Date: 2024-11-08, Resolution: 1920x1080, Response Time: 143 ms
Name: 深圳卫视, URL: http://180.120.95.79:4000/rtp/239.49.8.145:6000$江苏电信组播源, Date: 2024-11-08, Resolution: 1920x1080, Response Time: 143 ms
Name: 深圳卫视, URL: http://60.7.56.33:4000/rtp/239.253.92.86:8017$河北联通组播源, Date: 2024-07-10, Resolution: 1920x1080, Response Time: 105 ms
Name: 深圳卫视, URL: http://180.173.191.27:9898/rtp/239.45.3.231:5140$上海电信组播源, Date: 2024-11-07, Resolution: 1920x1080, Response Time: 180 ms
Name: 深圳卫视, URL: http://116.28.99.217:10001/rtp/239.77.1.21:5146$广东电信组播源, Date: 2024-11-06, Resolution: 1920x1080, Response Time: 161 ms
Name: 深圳卫视, URL: http://119.134.111.81:8888/rtp/239.77.1.21:5146$广东电信组播源, Date: 2024-11-01, Resolution: 1920x1080, Response Time: 138 ms
Name: 深圳卫视, URL: http://116.28.99.217:10001/rtp/239.77.0.92:5146$广东电信组播源, Date: 2024-11-06, Resolution: 1920x1080, Response Time: 161 ms
Name: 深圳卫视, URL: http://119.134.111.81:8888/rtp/239.77.0.92:5146$广东电信组播源, Date: 2024-11-01, Resolution: 1920x1080, Response Time: 138 ms
Name: 深圳卫视, URL: http://116.28.99.217:10001/rtp/239.77.0.130:5146$广东电信组播源, Date: 2024-11-06, Resolution: 1920x1080, Response Time: 161 ms
Name: 深圳卫视, URL: http://119.134.111.81:8888/rtp/239.77.0.130:5146$广东电信组播源, Date: 2024-11-01, Resolution: 1920x1080, Response Time: 138 ms
Name: 深圳卫视, URL: http://220.173.26.193:4022/rtp/239.81.0.57:4056$广西电信组播源, Date: 2024-11-07, Resolution: 720x576, Response Time: 200 ms
Name: 深圳卫视, URL: http://42.57.170.12:9007/rtp/232.0.0.110:1234$辽宁联通组播源, Date: 2024-11-07, Resolution: 1920x1080, Response Time: 186 ms
Name: 深圳卫视, URL: http://175.150.152.34:9005/rtp/232.0.0.110:1234$辽宁联通组播源, Date: 2024-11-02, Resolution: 1920x1080, Response Time: 148 ms
Name: 深圳卫视, URL: http://123.117.36.74:4001/rtp/239.3.1.134:8020$北京联通组播源, Date: 2024-10-14, Resolution: 1920x1080, Response Time: 185 ms
Name: 深圳卫视, URL: http://221.221.155.31:8888/rtp/239.3.1.134:8020$北京联通组播源, Date: 2024-11-01, Resolution: 1920x1080, Response Time: 184 ms
Name: 深圳卫视, URL: http://114.254.80.240:2222/rtp/239.3.1.134:8020$北京联通组播源, Date: 2024-10-03, Resolution: 1920x1080, Response Time: 185 ms
Name: 深圳卫视, URL: http://183.157.34.103:8686/rtp/233.50.201.101:5140$浙江电信组播源, Date: 2024-11-09, Resolution: 1920x1080, Response Time: 180 ms
Name: 深圳卫视, URL: http://183.159.155.163:4000/rtp/233.50.201.101:5140$浙江电信组播源, Date: 2024-11-08, Resolution: 1920x1080, Response Time: 183 ms
Name: 深圳卫视, URL: http://183.157.34.103:8686/rtp/233.50.201.45:5140$浙江电信组播源, Date: 2024-11-09, Resolution: 1920x1080, Response Time: 180 ms
Name: 深圳卫视, URL: http://183.159.155.163:4000/rtp/233.50.201.45:5140$浙江电信组播源, Date: 2024-11-08, Resolution: 1920x1080, Response Time: 183 ms
Name: 深圳卫视, URL: http://220.176.218.64:8888/rtp/239.252.219.212:5140$江西电信组播源, Date: 2024-11-01, Resolution: 1920x1080, Response Time: 161 ms
Name: 深圳卫视, URL: http://1.25.90.53:4022/udp/239.125.2.76:4120$订阅源, Date: None, Resolution: 1920x1080, Response Time: 181 ms
Name: 深圳卫视, URL: http://jxcbn.ws-cdn.gitv.tv/hls/SHENZHD/index.m3u8?gMac=unknown&livodToken=710c541291228ce0cb2543d93616abf4d2906b24f5fd712fe1e4332d5e31a7f3_1720505175_604800&fromCDN=ws$订阅源, Date: None, Resolution: None, Response Time: 521 ms
Name: 深圳卫视, URL: http://124.128.73.58:9901/tsfile/live/0126_1.m3u8?key=txiptv$订阅源, Date: None, Resolution: None, Response Time: 610 ms
Name: 深圳卫视, URL: http://222.241.154.37:9901/tsfile/live/23035_1.m3u8?key=txiptv$订阅源, Date: None, Resolution: None, Response Time: 1000 ms
Name: 深圳卫视, URL: http://171.116.226.246:8082/rtp/226.0.2.147:9088$组播源, Date: None, Resolution: 1920x1080, Response Time: 163 ms
Name: 深圳卫视, URL: http://58.254.14.91:808/hls/511/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 460 ms
Name: 深圳卫视, URL: http://jxcbn.ws-cdn.gitv.tv/hls/SHENZHD/index.m3u8?gMac=unknown&livodToken=6b52c18155b74d913b2a3060db6d74f2a29dd8a824d70f648a9882dca63fd962_1720509238_604800&fromCDN=ws$订阅源, Date: None, Resolution: None, Response Time: 521 ms
Name: 深圳卫视, URL: http://117.27.190.42:9998/tsfile/live/23274_1.m3u8?key=txiptv$订阅源, Date: None, Resolution: None, Response Time: 514 ms
Name: 深圳卫视, URL: http://183.3.134.56:9901/tsfile/live/0126_1.m3u8?key=tvbox6_com&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 481 ms
Name: 深圳卫视, URL: http://111.14.181.15:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 715 ms
Name: 深圳卫视, URL: http://42.237.181.126:4000/rtp/225.1.4.90:1119$组播源, Date: None, Resolution: 720x576, Response Time: 190 ms
Name: 深圳卫视, URL: http://123.132.233.194:352/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 721 ms
Name: 深圳卫视, URL: http://220.164.192.48:50085/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Resolution: None, Response Time: 630 ms
Name: 深圳卫视, URL: http://42.237.181.126:4000/rtp/225.1.4.23:1052$组播源, Date: None, Resolution: 720x576, Response Time: 190 ms
Name: 深圳卫视, URL: http://gmxw.7766.org:808/hls/45/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1281 ms
Name: 深圳卫视, URL: http://222.241.154.37:9901/tsfile/live/23035_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1000 ms
Name: 广东卫视, URL: http://116.128.242.83:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源, Date: None, Resolution: None, Response Time: 597 ms
Name: 广东卫视, URL: http://110.177.146.152:888/rtp/239.1.1.49:8049$山西电信组播源, Date: 2024-11-07, Resolution: 1920x1080, Response Time: 4 ms
Name: 广东卫视, URL: http://61.55.46.35:4022/rtp/239.253.92.206:8108$河北联通组播源, Date: 2024-10-15, Resolution: 1920x1080, Response Time: 171 ms
Name: 广东卫视, URL: http://60.164.128.167:8029/rtp/239.255.30.134:8231$甘肃电信组播源, Date: 2024-10-07, Resolution: 1920x1080, Response Time: 114 ms
Name: 广东卫视, URL: http://www.lebaobei.top:6868/rtp/239.255.30.134:8231$甘肃电信组播源, Date: 2024-07-25, Resolution: None, Response Time: 5353 ms
Name: 广东卫视, URL: http://139.196.151.191:2051/rtp/239.45.3.230:5140$上海电信组播源, Date: 2024-03-01, Resolution: None, Response Time: 2999 ms
Name: 广东卫视, URL: http://122.9.151.210:887/rtp/238.255.2.59:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 3094 ms
Name: 广东卫视, URL: http://123.56.129.203:4310/rtp/225.1.8.151:8132$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 3104 ms
Name: 广东卫视, URL: http://123.118.57.247:8686/rtp/239.3.1.142:8048$北京联通组播源, Date: 2024-11-09, Resolution: 1920x1080, Response Time: 183 ms
Name: 广东卫视, URL: http://114.243.109.24:4022/rtp/239.3.1.142:8048$北京联通组播源, Date: 2024-11-04, Resolution: 1920x1080, Response Time: 185 ms
Name: 广东卫视, URL: http://111.196.191.248:5555/rtp/239.3.1.142:8048$北京联通组播源, Date: 2024-11-06, Resolution: 1920x1080, Response Time: 179 ms
Name: 广东卫视, URL: http://183.158.224.113:8500/rtp/233.50.200.187:5140$浙江电信组播源, Date: 2024-11-06, Resolution: 1920x1080, Response Time: 169 ms
Name: 广东卫视, URL: http://60.189.201.168:18888/rtp/233.50.200.187:5140$浙江电信组播源, Date: 2024-11-08, Resolution: 1920x1080, Response Time: 180 ms
Name: 广东卫视, URL: http://122.247.121.96:9999/rtp/233.50.200.187:5140$浙江电信组播源, Date: 2024-11-05, Resolution: 1920x1080, Response Time: 175 ms
Name: 广东卫视, URL: http://122.241.215.142:4022/rtp/233.50.200.187:5140$浙江电信组播源, Date: 2024-11-08, Resolution: 1920x1080, Response Time: 176 ms
Name: 广东卫视, URL: http://183.158.224.113:8500/rtp/233.50.201.56:5140$浙江电信组播源, Date: 2024-11-06, Resolution: 1920x1080, Response Time: 169 ms
Name: 广东卫视, URL: http://60.189.201.168:18888/rtp/233.50.201.56:5140$浙江电信组播源, Date: 2024-11-08, Resolution: 1920x1080, Response Time: 180 ms
Name: 广东卫视, URL: http://122.247.121.96:9999/rtp/233.50.201.56:5140$浙江电信组播源, Date: 2024-11-05, Resolution: 1920x1080, Response Time: 175 ms
Name: 广东卫视, URL: http://122.241.215.142:4022/rtp/233.50.201.56:5140$浙江电信组播源, Date: 2024-11-08, Resolution: 1920x1080, Response Time: 176 ms
Name: 广东卫视, URL: http://27.151.176.131:4022/rtp/239.61.2.33:8192$福建电信组播源, Date: 2024-11-06, Resolution: 1920x1080, Response Time: 148 ms
Name: 广东卫视, URL: http://36.35.16.98:9901/tsfile/live/0001_27.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Resolution: None, Response Time: 862 ms
Name: 广东卫视, URL: http://222.169.85.8:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 541 ms
Name: 广东卫视, URL: http://112.234.23.81:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 444 ms
Name: 广东卫视, URL: http://116.117.106.155:8096/tsfile/live/0125_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 470 ms
Name: 广东卫视, URL: http://115.234.227.164:8808/udp/233.50.200.149:5140$订阅源, Date: None, Resolution: 1920x1080, Response Time: 200 ms
Name: 广东卫视, URL: http://123.166.61.70:8003/hls/21/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 545 ms
Name: 广东卫视, URL: http://120.55.49.231:8617/rtp/233.50.200.187:5140$组播源, Date: None, Resolution: None, Response Time: 3034 ms
Name: 广东卫视, URL: http://60.223.224.176:8888/newlive/live/hls/20/live.m3u8$订阅源, Date: None, Resolution: None, Response Time: 426 ms
Name: 广东卫视, URL: http://211.101.247.19:6699/api/migu.php?type=hls&url=gdws$订阅源, Date: None, Resolution: None, Response Time: 595 ms
Name: 广东卫视, URL: http://202.100.46.58:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1538 ms
Name: 广东卫视, URL: http://39.98.201.151:9090/udp/225.1.8.49:8048$订阅源, Date: None, Resolution: None, Response Time: 886 ms
Name: 广东卫视, URL: http://60.12.183.46:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Resolution: None, Response Time: 419 ms
Name: 广东卫视, URL: http://211.101.247.19:6699/api/migu.php?type=hls&url=live-gdws$订阅源, Date: None, Resolution: None, Response Time: 595 ms
Name: 广东卫视, URL: http://120.55.49.231:8617/rtp/233.50.201.56:5140$组播源, Date: None, Resolution: None, Response Time: 3034 ms
Name: 广东卫视, URL: http://123.56.129.203:2604/rtp/225.1.8.151:8132$组播源, Date: None, Resolution: None, Response Time: 3088 ms
Name: 广东卫视, URL: http://111.61.236.247:9081/hls/43/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 682 ms
Name: 广东卫视, URL: http://124.116.183.146:9901/tsfile/live/0125_1.m3u8?key=txiptv$订阅源, Date: None, Resolution: None, Response Time: 648 ms
Name: 广东卫视, URL: http://139.196.151.191:7549/rtp/239.45.3.230:5140$组播源, Date: None, Resolution: None, Response Time: 3004 ms
Name: 广东卫视, URL: http://123.129.70.178:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 427 ms
Name: 广东卫视, URL: http://vod.hnqczh.cn:808/hls/32/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1218 ms
Name: 广东卫视, URL: http://218.89.240.144:59901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 538 ms
Name: 广东卫视, URL: http://58.19.38.162:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 463 ms
Name: 广东卫视, URL: http://120.55.49.231:3095/rtp/233.50.200.187:5140$组播源, Date: None, Resolution: None, Response Time: 3050 ms
Name: 广东卫视, URL: http://58.48.37.158:1111/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 502 ms
Name: 广东卫视, URL: http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/6000000001000031076/1.m3u8?channel-id=wasusyt&Contentid=6000000001000031076&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 437 ms
Name: 广东卫视, URL: http://113.57.93.165:9900/tsfile/live/0125_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 418 ms
Name: 广东卫视, URL: http://124.128.73.58:9901/tsfile/live/0125_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 610 ms
Name: 广东卫视, URL: http://119.163.199.98:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1053 ms
Name: 广东卫视, URL: http://www.72444165.xyz:5005/itv/ystenlive/1000000005000265034$订阅源, Date: None, Resolution: None, Response Time: 1299 ms
Name: 广东卫视, URL: http://124.128.73.58:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 610 ms
Name: 广东卫视, URL: http://fangke.blueswords.com:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 845 ms
Name: 广东卫视, URL: http://139.196.151.191:6846/rtp/239.45.3.230:5140$组播源, Date: None, Resolution: None, Response Time: 3003 ms
Name: 广东卫视, URL: http://111.14.181.15:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 715 ms
Name: 广东卫视, URL: http://120.55.49.231:3095/rtp/233.50.201.56:5140$组播源, Date: None, Resolution: None, Response Time: 3050 ms
Name: 广东卫视, URL: http://dd.ddzb.fun/php/migu.php?id=gdws$订阅源, Date: None, Resolution: 1280x720, Response Time: 200 ms
Name: 广东卫视, URL: http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000001000014176/index.m3u8?channel-id=ystenlive&Contentid=1000000001000014176&livemode=1&stbId=no$订阅源, Date: None, Resolution: None, Response Time: 440 ms
Name: 广东卫视, URL: http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000005000265034/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265034&livemode=1&stbId=no$订阅源, Date: None, Resolution: None, Response Time: 440 ms
Name: 广东卫视, URL: http://kxrj.site:998/123/mg.php?id=gdws$订阅源, Date: None, Resolution: 1280x720, Response Time: 200 ms
Name: 广东卫视, URL: http://39.98.201.151:9090/udp/225.1.8.151:8132$订阅源, Date: None, Resolution: None, Response Time: 886 ms
Name: 广东卫视, URL: http://125.70.181.206:4000/rtp/239.93.0.181:5140$四川电信组播源, Date: 2024-11-06, Resolution: 1920x1080, Response Time: 103 ms
Name: 广东卫视, URL: http://171.117.71.155:8085/rtp/226.0.2.146:9080$山西联通组播源, Date: 2024-11-09, Resolution: 1920x1080, Response Time: 172 ms
Name: 广东卫视, URL: http://home.yulei.online:9999/rtp/226.0.2.146:9080$山西联通组播源, Date: 2024-06-04, Resolution: 1920x1080, Response Time: 150 ms
Name: 广东卫视, URL: http://183.184.228.93:8082/rtp/226.0.2.146:9080$山西联通组播源, Date: 2024-11-07, Resolution: 1920x1080, Response Time: 141 ms
Name: 广东卫视, URL: http://171.120.123.242:8082/rtp/226.0.2.146:9080$山西联通组播源, Date: 2024-10-26, Resolution: 1920x1080, Response Time: 176 ms
Name: 广东卫视, URL: http://171.117.71.155:8085/rtp/226.0.2.45:8272$山西联通组播源, Date: 2024-11-09, Resolution: 1920x1080, Response Time: 172 ms
Name: 广东卫视, URL: http://home.yulei.online:9999/rtp/226.0.2.45:8272$山西联通组播源, Date: 2024-06-04, Resolution: 1920x1080, Response Time: 150 ms
Name: 广东卫视, URL: http://183.184.228.93:8082/rtp/226.0.2.45:8272$山西联通组播源, Date: 2024-11-07, Resolution: 1920x1080, Response Time: 141 ms
Name: 广东卫视, URL: http://171.120.123.242:8082/rtp/226.0.2.45:8272$山西联通组播源, Date: 2024-10-26, Resolution: 1920x1080, Response Time: 176 ms
Name: 广东卫视, URL: http://182.32.160.32:9997/rtp/239.21.1.92:5002$山东电信组播源, Date: 2024-10-29, Resolution: 1920x1080, Response Time: 162 ms
Name: 广东卫视, URL: http://183.66.51.205:4022/rtp/235.254.196.204:1088$重庆电信组播源, Date: 2024-10-16, Resolution: 1920x1080, Response Time: 200 ms
Name: 广东卫视, URL: http://183.66.51.205:4022/rtp/235.254.198.37:1424$重庆电信组播源, Date: 2024-10-16, Resolution: 1920x1080, Response Time: 200 ms
Name: 广东卫视, URL: http://180.120.95.79:4000/rtp/239.49.1.39:6000$江苏电信组播源, Date: 2024-11-08, Resolution: 1920x1080, Response Time: 143 ms
Name: 广东卫视, URL: http://180.120.95.79:4000/rtp/239.49.8.143:6000$江苏电信组播源, Date: 2024-11-08, Resolution: 1920x1080, Response Time: 143 ms
Name: 广东卫视, URL: http://60.7.56.33:4000/rtp/239.253.92.206:8108$河北联通组播源, Date: 2024-07-10, Resolution: 1920x1080, Response Time: 105 ms
Name: 广东卫视, URL: http://180.173.191.27:9898/rtp/239.45.3.230:5140$上海电信组播源, Date: 2024-11-07, Resolution: 1920x1080, Response Time: 180 ms
Name: 广东卫视, URL: http://116.28.99.217:10001/rtp/239.77.0.84:5146$广东电信组播源, Date: 2024-11-06, Resolution: 1920x1080, Response Time: 161 ms
Name: 广东卫视, URL: http://119.134.111.81:8888/rtp/239.77.0.84:5146$广东电信组播源, Date: 2024-11-01, Resolution: 1920x1080, Response Time: 138 ms
Name: 广东卫视, URL: http://116.28.99.217:10001/rtp/239.77.0.166:5146$广东电信组播源, Date: 2024-11-06, Resolution: 1920x1080, Response Time: 161 ms
Name: 广东卫视, URL: http://119.134.111.81:8888/rtp/239.77.0.166:5146$广东电信组播源, Date: 2024-11-01, Resolution: 1920x1080, Response Time: 138 ms
Name: 广东卫视, URL: http://116.28.99.217:10001/rtp/239.77.1.2:5146$广东电信组播源, Date: 2024-11-06, Resolution: 1920x1080, Response Time: 161 ms
Name: 广东卫视, URL: http://119.134.111.81:8888/rtp/239.77.1.2:5146$广东电信组播源, Date: 2024-11-01, Resolution: 1920x1080, Response Time: 138 ms
Name: 广东卫视, URL: http://220.173.26.193:4022/rtp/239.81.0.36:4056$广西电信组播源, Date: 2024-11-07, Resolution: 720x576, Response Time: 200 ms
Name: 广东卫视, URL: http://42.57.170.12:9007/rtp/232.0.0.130:1234$辽宁联通组播源, Date: 2024-11-07, Resolution: 1920x1080, Response Time: 186 ms
Name: 广东卫视, URL: http://175.150.152.34:9005/rtp/232.0.0.130:1234$辽宁联通组播源, Date: 2024-11-02, Resolution: 1920x1080, Response Time: 148 ms
Name: 广东卫视, URL: http://123.117.36.74:4001/rtp/239.3.1.142:8048$北京联通组播源, Date: 2024-10-14, Resolution: 1920x1080, Response Time: 185 ms
Name: 广东卫视, URL: http://221.221.155.31:8888/rtp/239.3.1.142:8048$北京联通组播源, Date: 2024-11-01, Resolution: 1920x1080, Response Time: 184 ms
Name: 广东卫视, URL: http://114.254.80.240:2222/rtp/239.3.1.142:8048$北京联通组播源, Date: 2024-10-03, Resolution: 1920x1080, Response Time: 185 ms
Name: 广东卫视, URL: http://183.157.34.103:8686/rtp/233.50.200.187:5140$浙江电信组播源, Date: 2024-11-09, Resolution: 1920x1080, Response Time: 180 ms
Name: 广东卫视, URL: http://183.159.155.163:4000/rtp/233.50.200.187:5140$浙江电信组播源, Date: 2024-11-08, Resolution: 1920x1080, Response Time: 183 ms
Name: 广东卫视, URL: http://183.157.34.103:8686/rtp/233.50.201.56:5140$浙江电信组播源, Date: 2024-11-09, Resolution: 1920x1080, Response Time: 180 ms
Name: 广东卫视, URL: http://183.159.155.163:4000/rtp/233.50.201.56:5140$浙江电信组播源, Date: 2024-11-08, Resolution: 1920x1080, Response Time: 183 ms
Name: 广东卫视, URL: http://220.176.218.64:8888/rtp/239.252.219.213:5140$江西电信组播源, Date: 2024-11-01, Resolution: 1920x1080, Response Time: 161 ms
Name: 广东卫视, URL: http://jxcbn.ws-cdn.gitv.tv/hls/GUANGDHD/index.m3u8?gMac=unknown&livodToken=59fd71bc9ab8ccb098e20dba7502351a73b4a120648316b836686754ebd7dbd2_1720509211_604800&fromCDN=ws$订阅源, Date: None, Resolution: None, Response Time: 521 ms
Name: 广东卫视, URL: http://117.27.190.42:9998/tsfile/live/23270_1.m3u8?key=txiptv$订阅源, Date: None, Resolution: None, Response Time: 514 ms
Name: 广东卫视, URL: http://42.237.181.126:4000/rtp/225.1.4.30:1059$组播源, Date: None, Resolution: 720x576, Response Time: 190 ms
Name: 广东卫视, URL: http://116.117.106.144:8096/tsfile/live/0125_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 479 ms
Name: 广东卫视, URL: http://222.241.154.37:9901/tsfile/live/23038_1.m3u8?key=txiptv$订阅源, Date: None, Resolution: None, Response Time: 1000 ms
Name: 广东卫视, URL: http://jxcbn.ws-cdn.gitv.tv/hls/GUANGDHD/index.m3u8?gMac=unknown&livodToken=851dc3367c77a462130bed174d80940abd5a1763eaf3d6f9084d213c49bb0fda_1720505150_604800&fromCDN=ws$订阅源, Date: None, Resolution: None, Response Time: 521 ms
Name: 广东卫视, URL: http://42.237.181.126:4000/rtp/225.1.4.166:1207$组播源, Date: None, Resolution: 720x576, Response Time: 190 ms
Name: 广东卫视, URL: http://1.25.90.53:4022/udp/239.125.2.71:4120$订阅源, Date: None, Resolution: 1920x1080, Response Time: 181 ms
Name: 广东卫视, URL: http://171.116.226.246:8082/rtp/226.0.2.146:9080$组播源, Date: None, Resolution: 1920x1080, Response Time: 163 ms
Name: 广东卫视, URL: http://220.164.192.48:50085/tsfile/live/0139_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Resolution: None, Response Time: 630 ms
Name: 广东卫视, URL: http://cfss.cc/api/ysp/gdws.m3u8$订阅源, Date: None, Resolution: None, Response Time: 525 ms
Name: 广东卫视, URL: http://124.128.73.58:9901/tsfile/live/0125_1.m3u8?key=txiptv$订阅源, Date: None, Resolution: None, Response Time: 610 ms
Name: 广东卫视, URL: http://58.254.14.91:808/hls/21/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 460 ms
Name: 广东卫视, URL: http://222.241.154.37:9901/tsfile/live/23038_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1000 ms
Name: 广西卫视, URL: http://110.177.146.152:888/rtp/239.1.1.40:8040$山西电信组播源, Date: 2024-11-07, Resolution: 1920x1080, Response Time: 4 ms
Name: 广西卫视, URL: http://61.55.46.35:4022/rtp/239.253.92.76:8043$河北联通组播源, Date: 2024-10-15, Resolution: 1920x1080, Response Time: 171 ms
Name: 广西卫视, URL: http://60.164.128.167:8029/rtp/239.255.29.4:8231$甘肃电信组播源, Date: 2024-10-07, Resolution: 1920x1080, Response Time: 114 ms
Name: 广西卫视, URL: http://www.lebaobei.top:6868/rtp/239.255.29.4:8231$甘肃电信组播源, Date: 2024-07-25, Resolution: None, Response Time: 5353 ms
Name: 广西卫视, URL: http://139.196.151.191:2051/rtp/239.45.0.5:5140$上海电信组播源, Date: 2024-03-01, Resolution: None, Response Time: 2999 ms
Name: 广西卫视, URL: http://122.9.151.210:887/rtp/238.255.2.64:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 3094 ms
Name: 广西卫视, URL: http://123.56.129.203:4310/rtp/225.1.8.152:8300$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 3104 ms
Name: 广西卫视, URL: http://123.118.57.247:8686/rtp/239.3.1.39:8300$北京联通组播源, Date: 2024-11-09, Resolution: 1920x1080, Response Time: 183 ms
Name: 广西卫视, URL: http://114.243.109.24:4022/rtp/239.3.1.39:8300$北京联通组播源, Date: 2024-11-04, Resolution: 1920x1080, Response Time: 185 ms
